id,dataset,preprocessing_norm,y_preprocessing,output_preprocesing,mean_filt,rescale,kr,min_subtraction,log_preprocessing,crop,split,shuffle,batch_size,num_workers,n_epochs,lr,weight_decay,w reg,milestones,gamma,loss,k,m,seed,act,inner_act,head_act,out_act,training_norm,use_node_features,use_edge_weights,use_edge_attr,node_transforms,edge_transforms,sparsify_threshold,sparsify_threshold_upper,max_diagonal,encoder_hidden_sizes,hidden_sizes,message_passing,update_hidden_sizes,head_architecture,head_hidden_sizes,sign_net,output_mode,Final Validation Loss,Regular Loss,Downsampling Loss,Upsampling Loss
193,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,5.308,,,
194,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,4.506,,,
195,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",concat+None,"[100, 100, 100, 100, 100, 100, 1]",,energy_sym_diag,6.781,,,
196,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+None,,,energy_sym,4.335,,,
198,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",concat+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1]",,energy_sym_diag,,,,
199,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=False)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,6.143,,,
200,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",fc-fill+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,14.779,,,
201,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc-fill+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,9.377,,,
202,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc-fill+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,8.445,,,
203,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",fc-fill+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,9.186,,,
204,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,3.682,,,
205,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,5.652,,,
206,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=True)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,5.667,,,
207,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,3.126,,,
208,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,5.505,,,
209,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'DiagonalParameterDistance(mlp_id=None)', 'GeneticDistance(norm=False)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,3.965,,,
210,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,4.441,,,
211,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,2.345,,,
212,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,1.314,,,
213,dataset_09_30_22,,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=True)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,1.951,,,
214,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=True, split_val=1)']","[""'ContactDistance'"", 'ContactDistance(norm=True)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,2.346,,,
215,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,2.355,,,
216,dataset_09_30_22,mean,log,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=True)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,2.768,,,
217,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,1.771,,,
218,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=True)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,4.771,,,
219,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)', 'Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,1.789,,,
221,dataset_09_30_22,,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,1.639,,,
222,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,2.927,,,
223,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=False)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,3.129,5.159,14.972,13.478
224,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=True, split_val=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+None,,,energy_sym,2.89,,,
225,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,3.511,5.664,19.522,14.231
226,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,1.477,,,
227,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=True, split_val=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,3.599,,,
228,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Constant(value=1.0)', 'Degree(norm=True, split_edges=True, split_val=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,3.217,7.562,21.127,9.036
229,dataset_09_30_22,mean,log_inf,,,,,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Constant(value=1.0)', 'Degree(norm=True, split_edges=True, split_val=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,3.335,,,
230,dataset_09_30_22,mean,log_inf,,,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Constant(value=1.0)', 'Degree(norm=True, split_edges=True, split_val=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,5.032,,,
231,dataset_09_30_22,mean,log_inf,,,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,6.453,,,
232,dataset_09_30_22,mean,log_inf,,,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,"['Degree(norm=True, split_edges=True, split_val=1.0)']","[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,6.981,,,
233,dataset_09_30_22,mean,log_inf,,,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[100, 100, 64]","[8, 8, 8]",weighted_GAT,"[100, 100, 64]",fc+None,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,diag_chi_continuous,2.293,,,
234,dataset_09_30_22,mean,log_inf,,,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,5.281,,53.352,18.367
235,dataset_09_30_22,mean,log_inf,,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,2.587,4.35,7.563,5.679
236,dataset_09_30_22,mean,log_inf,,,2,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,3.613,5.86,71.323,18.015
237,dataset_09_30_22,mean,sweeprand_log_inf,,,,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,4.11,5.183,5.583,6.652
238,dataset_09_30_22,mean,sweeprand_log_inf,,,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,8.09,,,
239,dataset_09_30_22,mean,log_inf,,,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.001,0.0,,"[10, 40]",0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,2397650.838,,,
240,dataset_09_30_22,mean,log_inf,,,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,"[10, 40]",0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,8.878,,,
241,dataset_09_30_22,mean,log_inf,,3,,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,2.725,4.559,8.065,5.407
242,dataset_09_30_22,mean,log_inf,,3,,True,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,5.209,,,
243,dataset_09_30_22,mean,sweeprand_log_inf,,,2,False,True,,,"[0.9, 0.1, 0.0]",True,1,4,100,0.0001,0.0,,[50],0.1,mse,,1024,42,prelu,prelu,prelu,prelu,,False,False,True,['Constant(value=1.0)'],"[""'ContactDistance'"", 'ContactDistance(norm=False)', 'GeneticDistance(norm=True)']",,,,"[1000, 1000, 64]","[8, 8, 8, 8]",weighted_GAT,"[1000, 1000, 64]",bilinear+fc-fill,"[1000, 1000, 1000, 1000, 1000, 1000, 1024]",,energy_sym_diag,3.184,5.05,5.468,5.006
